cycle,motion,seq_index,timestamp,f0_px,f0_py,f0_scale,f1_px,f1_py,f1_scale,f2_px,f2_py,f2_scale,f3_px,f3_py,f3_scale,f4_px,f4_py,f4_scale,f5_px,f5_py,f5_scale,f6_px,f6_py,f6_scale,f7_px,f7_py,f7_scale,f8_px,f8_py,f8_scale,f9_px,f9_py,f9_scale,f10_px,f10_py,f10_scale,f11_px,f11_py,f11_scale,f12_px,f12_py,f12_scale,f13_px,f13_py,f13_scale,f14_px,f14_py,f14_scale,f15_px,f15_py,f15_scale,f16_px,f16_py,f16_scale,f17_px,f17_py,f17_scale,f18_px,f18_py,f18_scale,f19_px,f19_py,f19_scale,f20_px,f20_py,f20_scale,f21_px,f21_py,f21_scale,f22_px,f22_py,f22_scale,f23_px,f23_py,f23_scale,f24_px,f24_py,f24_scale,f25_px,f25_py,f25_scale,f26_px,f26_py,f26_scale,f27_px,f27_py,f27_scale,f28_px,f28_py,f28_scale,f29_px,f29_py,f29_scale
1,swipe_up,20,1774745160.266210,0.532743,0.568716,0.293689,0.532909,0.567686,0.292180,0.532608,0.568454,0.288521,0.533020,0.567799,0.288117,0.534963,0.563172,0.292624,0.534910,0.563907,0.291994,0.538287,0.551726,0.281525,0.537319,0.551499,0.281588,0.538599,0.519006,0.283662,0.541112,0.519189,0.280833,0.545098,0.477255,0.300437,0.546943,0.477866,0.296470,0.556987,0.430200,0.294248,0.553340,0.429859,0.282945,0.555462,0.378279,0.293711,0.554842,0.377883,0.290993,0.562373,0.325067,0.301513,0.558196,0.320515,0.303020,0.559765,0.284511,0.303372,0.561857,0.284706,0.300830,0.553693,0.236875,0.292454,0.554301,0.237446,0.282729,0.553706,0.206241,0.287740,0.553728,0.204722,0.290556,0.553343,0.182675,0.281416,0.553452,0.181672,0.294455,0.553355,0.162376,0.233711,0.552808,0.163223,0.241332,0.554996,0.146947,0.207965,0.554331,0.146913,0.214847
1,swipe_up,21,1774745160.444475,0.534910,0.563907,0.291994,0.538287,0.551726,0.281525,0.537319,0.551499,0.281588,0.538599,0.519006,0.283662,0.541112,0.519189,0.280833,0.545098,0.477255,0.300437,0.546943,0.477866,0.296470,0.556987,0.430200,0.294248,0.553340,0.429859,0.282945,0.555462,0.378279,0.293711,0.554842,0.377883,0.290993,0.562373,0.325067,0.301513,0.558196,0.320515,0.303020,0.559765,0.284511,0.303372,0.561857,0.284706,0.300830,0.553693,0.236875,0.292454,0.554301,0.237446,0.282729,0.553706,0.206241,0.287740,0.553728,0.204722,0.290556,0.553343,0.182675,0.281416,0.553452,0.181672,0.294455,0.553355,0.162376,0.233711,0.552808,0.163223,0.241332,0.554996,0.146947,0.207965,0.554331,0.146913,0.214847,0.557936,0.118041,0.281401,0.560215,0.119336,0.271723,0.576926,0.087124,0.286824,0.582081,0.082111,0.289184,0.571505,0.069402,0.267244
1,swipe_up,22,1774745160.655853,0.545098,0.477255,0.300437,0.546943,0.477866,0.296470,0.556987,0.430200,0.294248,0.553340,0.429859,0.282945,0.555462,0.378279,0.293711,0.554842,0.377883,0.290993,0.562373,0.325067,0.301513,0.558196,0.320515,0.303020,0.559765,0.284511,0.303372,0.561857,0.284706,0.300830,0.553693,0.236875,0.292454,0.554301,0.237446,0.282729,0.553706,0.206241,0.287740,0.553728,0.204722,0.290556,0.553343,0.182675,0.281416,0.553452,0.181672,0.294455,0.553355,0.162376,0.233711,0.552808,0.163223,0.241332,0.554996,0.146947,0.207965,0.554331,0.146913,0.214847,0.557936,0.118041,0.281401,0.560215,0.119336,0.271723,0.576926,0.087124,0.286824,0.582081,0.082111,0.289184,0.571505,0.069402,0.267244,0.572707,0.070877,0.277817,0.579039,0.070514,0.275347,0.583463,0.081922,0.272522,0.582441,0.081863,0.272127,0.584539,0.096675,0.269446
1,swipe_up,23,1774745160.830865,0.554842,0.377883,0.290993,0.562373,0.325067,0.301513,0.558196,0.320515,0.303020,0.559765,0.284511,0.303372,0.561857,0.284706,0.300830,0.553693,0.236875,0.292454,0.554301,0.237446,0.282729,0.553706,0.206241,0.287740,0.553728,0.204722,0.290556,0.553343,0.182675,0.281416,0.553452,0.181672,0.294455,0.553355,0.162376,0.233711,0.552808,0.163223,0.241332,0.554996,0.146947,0.207965,0.554331,0.146913,0.214847,0.557936,0.118041,0.281401,0.560215,0.119336,0.271723,0.576926,0.087124,0.286824,0.582081,0.082111,0.289184,0.571505,0.069402,0.267244,0.572707,0.070877,0.277817,0.579039,0.070514,0.275347,0.583463,0.081922,0.272522,0.582441,0.081863,0.272127,0.584539,0.096675,0.269446,0.583417,0.094690,0.264522,0.582521,0.114904,0.256293,0.583164,0.115188,0.252589,0.576260,0.147943,0.245125,0.577973,0.149727,0.248001
1,swipe_up,24,1774745161.002219,0.553693,0.236875,0.292454,0.554301,0.237446,0.282729,0.553706,0.206241,0.287740,0.553728,0.204722,0.290556,0.553343,0.182675,0.281416,0.553452,0.181672,0.294455,0.553355,0.162376,0.233711,0.552808,0.163223,0.241332,0.554996,0.146947,0.207965,0.554331,0.146913,0.214847,0.557936,0.118041,0.281401,0.560215,0.119336,0.271723,0.576926,0.087124,0.286824,0.582081,0.082111,0.289184,0.571505,0.069402,0.267244,0.572707,0.070877,0.277817,0.579039,0.070514,0.275347,0.583463,0.081922,0.272522,0.582441,0.081863,0.272127,0.584539,0.096675,0.269446,0.583417,0.094690,0.264522,0.582521,0.114904,0.256293,0.583164,0.115188,0.252589,0.576260,0.147943,0.245125,0.577973,0.149727,0.248001,0.566275,0.191871,0.236430,0.566309,0.194297,0.229058,0.557695,0.232264,0.237289,0.555583,0.232683,0.241613,0.554169,0.280407,0.219496
1,swipe_up,25,1774745163.653754,0.541035,0.637671,0.295044,0.540850,0.637321,0.294910,0.541346,0.637430,0.297252,0.541775,0.637461,0.295490,0.541429,0.637563,0.298095,0.541854,0.637209,0.296201,0.542348,0.635330,0.295848,0.541956,0.634761,0.296826,0.541857,0.630954,0.297915,0.541051,0.630052,0.297868,0.540433,0.629690,0.299351,0.540329,0.630055,0.298083,0.538626,0.628213,0.299274,0.538718,0.628478,0.297212,0.536331,0.627873,0.295688,0.536611,0.627737,0.296141,0.536854,0.627917,0.296654,0.535101,0.620662,0.294709,0.537657,0.604633,0.288304,0.537758,0.606152,0.282856,0.538274,0.581376,0.290840,0.540699,0.584240,0.290817,0.543733,0.554215,0.295320,0.543501,0.555029,0.301766,0.549840,0.518386,0.309525,0.550576,0.484828,0.317373,0.551533,0.444974,0.320337,0.541826,0.417362,0.315015,0.541816,0.417544,0.314209,0.534203,0.385927,0.310006
1,swipe_up,26,1774745163.829431,0.541854,0.637209,0.296201,0.542348,0.635330,0.295848,0.541956,0.634761,0.296826,0.541857,0.630954,0.297915,0.541051,0.630052,0.297868,0.540433,0.629690,0.299351,0.540329,0.630055,0.298083,0.538626,0.628213,0.299274,0.538718,0.628478,0.297212,0.536331,0.627873,0.295688,0.536611,0.627737,0.296141,0.536854,0.627917,0.296654,0.535101,0.620662,0.294709,0.537657,0.604633,0.288304,0.537758,0.606152,0.282856,0.538274,0.581376,0.290840,0.540699,0.584240,0.290817,0.543733,0.554215,0.295320,0.543501,0.555029,0.301766,0.549840,0.518386,0.309525,0.550576,0.484828,0.317373,0.551533,0.444974,0.320337,0.541826,0.417362,0.315015,0.541816,0.417544,0.314209,0.534203,0.385927,0.310006,0.535327,0.385627,0.313437,0.536139,0.356469,0.318397,0.536899,0.357790,0.321459,0.536660,0.334167,0.322557,0.536069,0.332478,0.321044
1,swipe_up,27,1774745163.996500,0.540433,0.629690,0.299351,0.540329,0.630055,0.298083,0.538626,0.628213,0.299274,0.538718,0.628478,0.297212,0.536331,0.627873,0.295688,0.536611,0.627737,0.296141,0.536854,0.627917,0.296654,0.535101,0.620662,0.294709,0.537657,0.604633,0.288304,0.537758,0.606152,0.282856,0.538274,0.581376,0.290840,0.540699,0.584240,0.290817,0.543733,0.554215,0.295320,0.543501,0.555029,0.301766,0.549840,0.518386,0.309525,0.550576,0.484828,0.317373,0.551533,0.444974,0.320337,0.541826,0.417362,0.315015,0.541816,0.417544,0.314209,0.534203,0.385927,0.310006,0.535327,0.385627,0.313437,0.536139,0.356469,0.318397,0.536899,0.357790,0.321459,0.536660,0.334167,0.322557,0.536069,0.332478,0.321044,0.536384,0.332002,0.321407,0.536345,0.301685,0.322090,0.535455,0.301912,0.323166,0.539451,0.277861,0.327038,0.538761,0.253250,0.323417
1,swipe_up,28,1774745164.176575,0.536611,0.627737,0.296141,0.536854,0.627917,0.296654,0.535101,0.620662,0.294709,0.537657,0.604633,0.288304,0.537758,0.606152,0.282856,0.538274,0.581376,0.290840,0.540699,0.584240,0.290817,0.543733,0.554215,0.295320,0.543501,0.555029,0.301766,0.549840,0.518386,0.309525,0.550576,0.484828,0.317373,0.551533,0.444974,0.320337,0.541826,0.417362,0.315015,0.541816,0.417544,0.314209,0.534203,0.385927,0.310006,0.535327,0.385627,0.313437,0.536139,0.356469,0.318397,0.536899,0.357790,0.321459,0.536660,0.334167,0.322557,0.536069,0.332478,0.321044,0.536384,0.332002,0.321407,0.536345,0.301685,0.322090,0.535455,0.301912,0.323166,0.539451,0.277861,0.327038,0.538761,0.253250,0.323417,0.537594,0.251265,0.324162,0.537687,0.228269,0.318299,0.539747,0.228897,0.317312,0.539151,0.204654,0.315663,0.540598,0.206060,0.320701
1,swipe_up,29,1774745164.343135,0.538274,0.581376,0.290840,0.540699,0.584240,0.290817,0.543733,0.554215,0.295320,0.543501,0.555029,0.301766,0.549840,0.518386,0.309525,0.550576,0.484828,0.317373,0.551533,0.444974,0.320337,0.541826,0.417362,0.315015,0.541816,0.417544,0.314209,0.534203,0.385927,0.310006,0.535327,0.385627,0.313437,0.536139,0.356469,0.318397,0.536899,0.357790,0.321459,0.536660,0.334167,0.322557,0.536069,0.332478,0.321044,0.536384,0.332002,0.321407,0.536345,0.301685,0.322090,0.535455,0.301912,0.323166,0.539451,0.277861,0.327038,0.538761,0.253250,0.323417,0.537594,0.251265,0.324162,0.537687,0.228269,0.318299,0.539747,0.228897,0.317312,0.539151,0.204654,0.315663,0.540598,0.206060,0.320701,0.542886,0.183586,0.317471,0.543480,0.183616,0.314003,0.543387,0.183467,0.313436,0.546268,0.158281,0.315363,0.544609,0.158161,0.314137
1,swipe_up,30,1774745164.509033,0.550576,0.484828,0.317373,0.551533,0.444974,0.320337,0.541826,0.417362,0.315015,0.541816,0.417544,0.314209,0.534203,0.385927,0.310006,0.535327,0.385627,0.313437,0.536139,0.356469,0.318397,0.536899,0.357790,0.321459,0.536660,0.334167,0.322557,0.536069,0.332478,0.321044,0.536384,0.332002,0.321407,0.536345,0.301685,0.322090,0.535455,0.301912,0.323166,0.539451,0.277861,0.327038,0.538761,0.253250,0.323417,0.537594,0.251265,0.324162,0.537687,0.228269,0.318299,0.539747,0.228897,0.317312,0.539151,0.204654,0.315663,0.540598,0.206060,0.320701,0.542886,0.183586,0.317471,0.543480,0.183616,0.314003,0.543387,0.183467,0.313436,0.546268,0.158281,0.315363,0.544609,0.158161,0.314137,0.547468,0.141989,0.228703,0.549360,0.122588,0.176459,0.550311,0.123699,0.186663,0.551508,0.088921,0.263956,0.551861,0.089960,0.253366
1,swipe_up,31,1774745167.122190,0.512743,0.739304,0.252138,0.512603,0.739074,0.253792,0.511897,0.738939,0.253541,0.514291,0.720486,0.268457,0.513603,0.719214,0.265042,0.516595,0.702221,0.278356,0.516810,0.699856,0.276003,0.517624,0.684272,0.287084,0.520413,0.674366,0.289985,0.520657,0.673993,0.291385,0.522343,0.666480,0.296234,0.524378,0.667816,0.295666,0.526088,0.664653,0.299394,0.525524,0.664299,0.300075,0.525618,0.664365,0.300687,0.524482,0.662567,0.299893,0.525007,0.662770,0.299693,0.524782,0.661431,0.298356,0.525057,0.660941,0.299590,0.524265,0.658358,0.299029,0.523777,0.653581,0.299186,0.523636,0.651774,0.298919,0.524440,0.643555,0.299177,0.525524,0.641476,0.300238,0.525089,0.629998,0.299208,0.525952,0.628555,0.297134,0.525662,0.628432,0.297895,0.530141,0.606546,0.289935,0.529996,0.604846,0.285569,0.530470,0.576969,0.287926
1,swipe_up,32,1774745167.295003,0.516595,0.702221,0.278356,0.516810,0.699856,0.276003,0.517624,0.684272,0.287084,0.520413,0.674366,0.289985,0.520657,0.673993,0.291385,0.522343,0.666480,0.296234,0.524378,0.667816,0.295666,0.526088,0.664653,0.299394,0.525524,0.664299,0.300075,0.525618,0.664365,0.300687,0.524482,0.662567,0.299893,0.525007,0.662770,0.299693,0.524782,0.661431,0.298356,0.525057,0.660941,0.299590,0.524265,0.658358,0.299029,0.523777,0.653581,0.299186,0.523636,0.651774,0.298919,0.524440,0.643555,0.299177,0.525524,0.641476,0.300238,0.525089,0.629998,0.299208,0.525952,0.628555,0.297134,0.525662,0.628432,0.297895,0.530141,0.606546,0.289935,0.529996,0.604846,0.285569,0.530470,0.576969,0.287926,0.531715,0.576284,0.286311,0.534328,0.549980,0.296909,0.537152,0.519435,0.310458,0.540002,0.522688,0.317707,0.543879,0.494741,0.317294
1,swipe_up,33,1774745167.469154,0.522343,0.666480,0.296234,0.524378,0.667816,0.295666,0.526088,0.664653,0.299394,0.525524,0.664299,0.300075,0.525618,0.664365,0.300687,0.524482,0.662567,0.299893,0.525007,0.662770,0.299693,0.524782,0.661431,0.298356,0.525057,0.660941,0.299590,0.524265,0.658358,0.299029,0.523777,0.653581,0.299186,0.523636,0.651774,0.298919,0.524440,0.643555,0.299177,0.525524,0.641476,0.300238,0.525089,0.629998,0.299208,0.525952,0.628555,0.297134,0.525662,0.628432,0.297895,0.530141,0.606546,0.289935,0.529996,0.604846,0.285569,0.530470,0.576969,0.287926,0.531715,0.576284,0.286311,0.534328,0.549980,0.296909,0.537152,0.519435,0.310458,0.540002,0.522688,0.317707,0.543879,0.494741,0.317294,0.543909,0.495804,0.317189,0.548729,0.468567,0.319385,0.555003,0.435599,0.319805,0.554239,0.407902,0.318110,0.554224,0.406417,0.309672
1,swipe_up,34,1774745167.690323,0.524482,0.662567,0.299893,0.525007,0.662770,0.299693,0.524782,0.661431,0.298356,0.525057,0.660941,0.299590,0.524265,0.658358,0.299029,0.523777,0.653581,0.299186,0.523636,0.651774,0.298919,0.524440,0.643555,0.299177,0.525524,0.641476,0.300238,0.525089,0.629998,0.299208,0.525952,0.628555,0.297134,0.525662,0.628432,0.297895,0.530141,0.606546,0.289935,0.529996,0.604846,0.285569,0.530470,0.576969,0.287926,0.531715,0.576284,0.286311,0.534328,0.549980,0.296909,0.537152,0.519435,0.310458,0.540002,0.522688,0.317707,0.543879,0.494741,0.317294,0.543909,0.495804,0.317189,0.548729,0.468567,0.319385,0.555003,0.435599,0.319805,0.554239,0.407902,0.318110,0.554224,0.406417,0.309672,0.558083,0.379981,0.310275,0.560377,0.344615,0.317307,0.559427,0.343259,0.317988,0.560931,0.323139,0.320982,0.561298,0.323625,0.318945
1,swipe_up,35,1774745167.865535,0.523777,0.653581,0.299186,0.523636,0.651774,0.298919,0.524440,0.643555,0.299177,0.525524,0.641476,0.300238,0.525089,0.629998,0.299208,0.525952,0.628555,0.297134,0.525662,0.628432,0.297895,0.530141,0.606546,0.289935,0.529996,0.604846,0.285569,0.530470,0.576969,0.287926,0.531715,0.576284,0.286311,0.534328,0.549980,0.296909,0.537152,0.519435,0.310458,0.540002,0.522688,0.317707,0.543879,0.494741,0.317294,0.543909,0.495804,0.317189,0.548729,0.468567,0.319385,0.555003,0.435599,0.319805,0.554239,0.407902,0.318110,0.554224,0.406417,0.309672,0.558083,0.379981,0.310275,0.560377,0.344615,0.317307,0.559427,0.343259,0.317988,0.560931,0.323139,0.320982,0.561298,0.323625,0.318945,0.561475,0.323049,0.320440,0.561138,0.296604,0.316838,0.564310,0.295818,0.320024,0.557970,0.260969,0.312439,0.558611,0.261975,0.312220
1,swipe_up,36,1774745168.043797,0.525952,0.628555,0.297134,0.525662,0.628432,0.297895,0.530141,0.606546,0.289935,0.529996,0.604846,0.285569,0.530470,0.576969,0.287926,0.531715,0.576284,0.286311,0.534328,0.549980,0.296909,0.537152,0.519435,0.310458,0.540002,0.522688,0.317707,0.543879,0.494741,0.317294,0.543909,0.495804,0.317189,0.548729,0.468567,0.319385,0.555003,0.435599,0.319805,0.554239,0.407902,0.318110,0.554224,0.406417,0.309672,0.558083,0.379981,0.310275,0.560377,0.344615,0.317307,0.559427,0.343259,0.317988,0.560931,0.323139,0.320982,0.561298,0.323625,0.318945,0.561475,0.323049,0.320440,0.561138,0.296604,0.316838,0.564310,0.295818,0.320024,0.557970,0.260969,0.312439,0.558611,0.261975,0.312220,0.553956,0.220774,0.302560,0.558132,0.222116,0.303944,0.553370,0.181995,0.304480,0.555577,0.134660,0.291879,0.554868,0.134286,0.286644
1,swipe_up,37,1774745170.658474,0.505859,0.599713,0.270192,0.508675,0.601067,0.274339,0.508842,0.601436,0.276118,0.510792,0.600964,0.274414,0.510652,0.600976,0.275427,0.512073,0.599014,0.273544,0.511420,0.599476,0.274821,0.514503,0.601181,0.273408,0.514208,0.600699,0.273429,0.514637,0.601621,0.273861,0.515827,0.601859,0.274474,0.516030,0.601886,0.275575,0.516276,0.602027,0.276618,0.517575,0.602830,0.278581,0.517771,0.602647,0.279743,0.516219,0.598224,0.278959,0.516645,0.596633,0.278536,0.515714,0.594883,0.281660,0.516590,0.594594,0.281033,0.515858,0.594230,0.279782,0.515772,0.594455,0.279422,0.513598,0.594324,0.279978,0.513662,0.593433,0.280963,0.514724,0.593440,0.280681,0.514228,0.593394,0.280268,0.512334,0.585877,0.277002,0.513230,0.585076,0.275137,0.513361,0.561859,0.261842,0.513111,0.561061,0.261690,0.529848,0.507887,0.264428
1,swipe_up,38,1774745170.823774,0.512073,0.599014,0.273544,0.511420,0.599476,0.274821,0.514503,0.601181,0.273408,0.514208,0.600699,0.273429,0.514637,0.601621,0.273861,0.515827,0.601859,0.274474,0.516030,0.601886,0.275575,0.516276,0.602027,0.276618,0.517575,0.602830,0.278581,0.517771,0.602647,0.279743,0.516219,0.598224,0.278959,0.516645,0.596633,0.278536,0.515714,0.594883,0.281660,0.516590,0.594594,0.281033,0.515858,0.594230,0.279782,0.515772,0.594455,0.279422,0.513598,0.594324,0.279978,0.513662,0.593433,0.280963,0.514724,0.593440,0.280681,0.514228,0.593394,0.280268,0.512334,0.585877,0.277002,0.513230,0.585076,0.275137,0.513361,0.561859,0.261842,0.513111,0.561061,0.261690,0.529848,0.507887,0.264428,0.531897,0.504698,0.262617,0.520916,0.449277,0.300095,0.523503,0.441306,0.263332,0.522556,0.382091,0.271353,0.525378,0.335240,0.280047
1,swipe_up,39,1774745171.026546,0.515827,0.601859,0.274474,0.516030,0.601886,0.275575,0.516276,0.602027,0.276618,0.517575,0.602830,0.278581,0.517771,0.602647,0.279743,0.516219,0.598224,0.278959,0.516645,0.596633,0.278536,0.515714,0.594883,0.281660,0.516590,0.594594,0.281033,0.515858,0.594230,0.279782,0.515772,0.594455,0.279422,0.513598,0.594324,0.279978,0.513662,0.593433,0.280963,0.514724,0.593440,0.280681,0.514228,0.593394,0.280268,0.512334,0.585877,0.277002,0.513230,0.585076,0.275137,0.513361,0.561859,0.261842,0.513111,0.561061,0.261690,0.529848,0.507887,0.264428,0.531897,0.504698,0.262617,0.520916,0.449277,0.300095,0.523503,0.441306,0.263332,0.522556,0.382091,0.271353,0.525378,0.335240,0.280047,0.526275,0.335560,0.282838,0.526430,0.335322,0.282281,0.521748,0.255477,0.290472,0.521814,0.220058,0.295650,0.521365,0.219015,0.292012
1,swipe_up,40,1774745171.233518,0.516219,0.598224,0.278959,0.516645,0.596633,0.278536,0.515714,0.594883,0.281660,0.516590,0.594594,0.281033,0.515858,0.594230,0.279782,0.515772,0.594455,0.279422,0.513598,0.594324,0.279978,0.513662,0.593433,0.280963,0.514724,0.593440,0.280681,0.514228,0.593394,0.280268,0.512334,0.585877,0.277002,0.513230,0.585076,0.275137,0.513361,0.561859,0.261842,0.513111,0.561061,0.261690,0.529848,0.507887,0.264428,0.531897,0.504698,0.262617,0.520916,0.449277,0.300095,0.523503,0.441306,0.263332,0.522556,0.382091,0.271353,0.525378,0.335240,0.280047,0.526275,0.335560,0.282838,0.526430,0.335322,0.282281,0.521748,0.255477,0.290472,0.521814,0.220058,0.295650,0.521365,0.219015,0.292012,0.520400,0.191332,0.287424,0.521848,0.190954,0.286711,0.522563,0.167622,0.292449,0.521394,0.140158,0.295752,0.522748,0.139368,0.298696
1,swipe_up,41,1774745171.402561,0.515772,0.594455,0.279422,0.513598,0.594324,0.279978,0.513662,0.593433,0.280963,0.514724,0.593440,0.280681,0.514228,0.593394,0.280268,0.512334,0.585877,0.277002,0.513230,0.585076,0.275137,0.513361,0.561859,0.261842,0.513111,0.561061,0.261690,0.529848,0.507887,0.264428,0.531897,0.504698,0.262617,0.520916,0.449277,0.300095,0.523503,0.441306,0.263332,0.522556,0.382091,0.271353,0.525378,0.335240,0.280047,0.526275,0.335560,0.282838,0.526430,0.335322,0.282281,0.521748,0.255477,0.290472,0.521814,0.220058,0.295650,0.521365,0.219015,0.292012,0.520400,0.191332,0.287424,0.521848,0.190954,0.286711,0.522563,0.167622,0.292449,0.521394,0.140158,0.295752,0.522748,0.139368,0.298696,0.522721,0.139422,0.298644,0.516859,0.104474,0.294816,0.517455,0.104637,0.295834,0.518130,0.074320,0.273914,0.520540,0.072533,0.254175
1,swipe_up,42,1774745174.224835,0.513735,0.653673,0.291529,0.514101,0.653240,0.291192,0.513745,0.653107,0.290359,0.513642,0.652935,0.290483,0.513809,0.653247,0.289158,0.514133,0.652951,0.289405,0.514197,0.651250,0.287666,0.514437,0.651587,0.289043,0.515901,0.651191,0.288120,0.516537,0.651019,0.287598,0.517838,0.649058,0.286506,0.518134,0.649086,0.286637,0.519945,0.647439,0.286660,0.519805,0.646691,0.287938,0.520055,0.646460,0.285778,0.519800,0.646275,0.287870,0.519671,0.647069,0.285369,0.519799,0.646947,0.284691,0.520490,0.646505,0.285038,0.520187,0.646018,0.286033,0.520447,0.645135,0.284526,0.520866,0.643834,0.285724,0.520906,0.641686,0.287459,0.521210,0.641483,0.288133,0.520492,0.640213,0.286141,0.520128,0.639447,0.285174,0.520450,0.633087,0.286977,0.520008,0.633076,0.286242,0.523595,0.621682,0.284912,0.521725,0.620926,0.284501
1,swipe_up,43,1774745174.399084,0.514133,0.652951,0.289405,0.514197,0.651250,0.287666,0.514437,0.651587,0.289043,0.515901,0.651191,0.288120,0.516537,0.651019,0.287598,0.517838,0.649058,0.286506,0.518134,0.649086,0.286637,0.519945,0.647439,0.286660,0.519805,0.646691,0.287938,0.520055,0.646460,0.285778,0.519800,0.646275,0.287870,0.519671,0.647069,0.285369,0.519799,0.646947,0.284691,0.520490,0.646505,0.285038,0.520187,0.646018,0.286033,0.520447,0.645135,0.284526,0.520866,0.643834,0.285724,0.520906,0.641686,0.287459,0.521210,0.641483,0.288133,0.520492,0.640213,0.286141,0.520128,0.639447,0.285174,0.520450,0.633087,0.286977,0.520008,0.633076,0.286242,0.523595,0.621682,0.284912,0.521725,0.620926,0.284501,0.532295,0.603172,0.283291,0.531771,0.600080,0.283060,0.532859,0.571591,0.279973,0.534398,0.573704,0.275305,0.541322,0.532583,0.278138
1,swipe_up,44,1774745174.601875,0.517838,0.649058,0.286506,0.518134,0.649086,0.286637,0.519945,0.647439,0.286660,0.519805,0.646691,0.287938,0.520055,0.646460,0.285778,0.519800,0.646275,0.287870,0.519671,0.647069,0.285369,0.519799,0.646947,0.284691,0.520490,0.646505,0.285038,0.520187,0.646018,0.286033,0.520447,0.645135,0.284526,0.520866,0.643834,0.285724,0.520906,0.641686,0.287459,0.521210,0.641483,0.288133,0.520492,0.640213,0.286141,0.520128,0.639447,0.285174,0.520450,0.633087,0.286977,0.520008,0.633076,0.286242,0.523595,0.621682,0.284912,0.521725,0.620926,0.284501,0.532295,0.603172,0.283291,0.531771,0.600080,0.283060,0.532859,0.571591,0.279973,0.534398,0.573704,0.275305,0.541322,0.532583,0.278138,0.540063,0.532697,0.280353,0.543737,0.437108,0.297798,0.528872,0.372165,0.297820,0.535560,0.373939,0.288140,0.528953,0.329506,0.289657
1,swipe_up,45,1774745174.776181,0.519800,0.646275,0.287870,0.519671,0.647069,0.285369,0.519799,0.646947,0.284691,0.520490,0.646505,0.285038,0.520187,0.646018,0.286033,0.520447,0.645135,0.284526,0.520866,0.643834,0.285724,0.520906,0.641686,0.287459,0.521210,0.641483,0.288133,0.520492,0.640213,0.286141,0.520128,0.639447,0.285174,0.520450,0.633087,0.286977,0.520008,0.633076,0.286242,0.523595,0.621682,0.284912,0.521725,0.620926,0.284501,0.532295,0.603172,0.283291,0.531771,0.600080,0.283060,0.532859,0.571591,0.279973,0.534398,0.573704,0.275305,0.541322,0.532583,0.278138,0.540063,0.532697,0.280353,0.543737,0.437108,0.297798,0.528872,0.372165,0.297820,0.535560,0.373939,0.288140,0.528953,0.329506,0.289657,0.529486,0.329221,0.285043,0.509051,0.312220,0.266514,0.520051,0.284638,0.268236,0.513437,0.227030,0.280769,0.514426,0.226062,0.273372
1,swipe_up,46,1774745174.946256,0.520447,0.645135,0.284526,0.520866,0.643834,0.285724,0.520906,0.641686,0.287459,0.521210,0.641483,0.288133,0.520492,0.640213,0.286141,0.520128,0.639447,0.285174,0.520450,0.633087,0.286977,0.520008,0.633076,0.286242,0.523595,0.621682,0.284912,0.521725,0.620926,0.284501,0.532295,0.603172,0.283291,0.531771,0.600080,0.283060,0.532859,0.571591,0.279973,0.534398,0.573704,0.275305,0.541322,0.532583,0.278138,0.540063,0.532697,0.280353,0.543737,0.437108,0.297798,0.528872,0.372165,0.297820,0.535560,0.373939,0.288140,0.528953,0.329506,0.289657,0.529486,0.329221,0.285043,0.509051,0.312220,0.266514,0.520051,0.284638,0.268236,0.513437,0.227030,0.280769,0.514426,0.226062,0.273372,0.510521,0.179502,0.262375,0.512314,0.180271,0.256035,0.504367,0.157775,0.272494,0.505574,0.166878,0.269252,0.512219,0.099288,0.254845
1,none,47,1774745179.625349,0.525953,0.925409,0.145303,0.514052,0.927101,0.145228,0.544352,0.526954,0.160375,0.540726,0.528298,0.151195,0.527490,0.527759,0.155554,0.526354,0.548563,0.226111,0.525150,0.544304,0.226108,0.528272,0.540553,0.369143,0.529786,0.543095,0.382508,0.537769,0.555764,0.424062,0.538187,0.557846,0.430181,0.542828,0.568579,0.450205,0.544178,0.570048,0.452313,0.547471,0.573494,0.458624,0.547703,0.574328,0.458156,0.548922,0.574792,0.460069,0.549394,0.575061,0.461472,0.548885,0.574897,0.460942,0.549034,0.574812,0.461110,0.548145,0.576287,0.460896,0.547808,0.576824,0.460926,0.551814,0.574106,0.457346,0.551168,0.575210,0.456874,0.554986,0.571383,0.457841,0.555133,0.572920,0.458659,0.554818,0.572368,0.455817,0.555198,0.571926,0.457190,0.554851,0.571135,0.456281,0.554740,0.570924,0.456066,0.555740,0.571656,0.455521
